C1,13.40,40.40,270.00,0.1uF,CAPC1608X85
C4,36.00,12.00,90.00,0.1uF,CAPC1608X85
C5,15.30,11.30,180.00,10uF,CAPC2012X110
J2,17.20,4.50,180.00,MOLEX_53307-1871MOD,MOLEX_53307-1871_MOD
U1,18.20,33.70,270.00,ANALOG_DEVICES_ADG731BSUZANALOG_DEVICES_ADG731BSUZ_0_0,ANALOG_DEVICES_ADG731BSUZ_0
U4,31.30,18.70,90.00,ANALOG_DEVICES_ADG731BSUZANALOG_DEVICES_ADG731BSUZ_0_0,ANALOG_DEVICES_ADG731BSUZ_0
